MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160705,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-07-05,2016-07-11,1
20160628,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-06-28,2016-07-04,1
20160621,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-06-21,2016-06-27,1
20160614,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-06-14,2016-06-20,1
20160607,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-06-07,2016-06-13,1
20160531,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-05-31,2016-06-06,1
20160524,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-05-24,2016-05-30,1
20160517,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-05-17,2016-05-23,1
20160510,06113,Yolo County,CA,0.00,100.00,100.00,100.00,80.99,0.00,2016-05-10,2016-05-16,1
20160503,06113,Yolo County,CA,0.00,100.00,100.00,100.00,80.99,0.00,2016-05-03,2016-05-09,1
20160426,06113,Yolo County,CA,0.00,100.00,100.00,100.00,80.99,0.00,2016-04-26,2016-05-02,1
20160419,06113,Yolo County,CA,0.00,100.00,100.00,100.00,80.99,0.00,2016-04-19,2016-04-25,1
20160412,06113,Yolo County,CA,0.00,100.00,100.00,100.00,90.07,0.00,2016-04-12,2016-04-18,1
20160405,06113,Yolo County,CA,0.00,100.00,100.00,100.00,90.07,0.00,2016-04-05,2016-04-11,1
20160329,06113,Yolo County,CA,0.00,100.00,100.00,100.00,90.07,66.07,2016-03-29,2016-04-04,1
20160322,06113,Yolo County,CA,0.00,100.00,100.00,100.00,90.07,66.07,2016-03-22,2016-03-28,1
20160315,06113,Yolo County,CA,0.00,100.00,100.00,100.00,90.07,66.07,2016-03-15,2016-03-21,1
20160308,06113,Yolo County,CA,0.00,100.00,100.00,100.00,99.98,89.62,2016-03-08,2016-03-14,1
20160301,06113,Yolo County,CA,0.00,100.00,100.00,100.00,99.98,89.62,2016-03-01,2016-03-07,1
20160223,06113,Yolo County,CA,0.00,100.00,100.00,100.00,99.98,89.62,2016-02-23,2016-02-29,1
20160216,06113,Yolo County,CA,0.00,100.00,100.00,100.00,99.98,89.62,2016-02-16,2016-02-22,1
20160209,06113,Yolo County,CA,0.00,100.00,100.00,100.00,99.98,89.62,2016-02-09,2016-02-15,1
20160202,06113,Yolo County,CA,0.00,100.00,100.00,100.00,99.98,89.62,2016-02-02,2016-02-08,1
20160126,06113,Yolo County,CA,0.00,100.00,100.00,100.00,99.98,89.71,2016-01-26,2016-02-01,1
20160119,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2016-01-19,2016-01-25,1
20160112,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2016-01-12,2016-01-18,1
20160105,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2016-01-05,2016-01-11,1
20151229,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-12-29,2016-01-04,1
20151222,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-12-22,2015-12-28,1
20151215,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-12-15,2015-12-21,1
20151208,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-12-08,2015-12-14,1
20151201,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-12-01,2015-12-07,1
20151124,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-11-24,2015-11-30,1
20151117,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-11-17,2015-11-23,1
20151110,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-11-10,2015-11-16,1
20151103,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-11-03,2015-11-09,1
20151027,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-10-27,2015-11-02,1
20151020,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-10-20,2015-10-26,1
20151013,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-10-13,2015-10-19,1
20151006,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-10-06,2015-10-12,1
20150929,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-09-29,2015-10-05,1
20150922,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-09-22,2015-09-28,1
20150915,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-09-15,2015-09-21,1
20150908,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-09-08,2015-09-14,1
20150901,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-09-01,2015-09-07,1
20150825,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-08-25,2015-08-31,1
20150818,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-08-18,2015-08-24,1
20150811,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-08-11,2015-08-17,1
20150804,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-08-04,2015-08-10,1
20150728,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-07-28,2015-08-03,1
20150721,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-07-21,2015-07-27,1
20150714,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-07-14,2015-07-20,1
20150707,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-07-07,2015-07-13,1
20150630,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-06-30,2015-07-06,1
20150623,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-06-23,2015-06-29,1
20150616,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-06-16,2015-06-22,1
20150609,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-06-09,2015-06-15,1
20150602,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-06-02,2015-06-08,1
20150526,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-05-26,2015-06-01,1
20150519,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-05-19,2015-05-25,1
20150512,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-05-12,2015-05-18,1
20150505,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-05-05,2015-05-11,1
20150428,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-04-28,2015-05-04,1
20150421,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-04-21,2015-04-27,1
20150414,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-04-14,2015-04-20,1
20150407,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-04-07,2015-04-13,1
20150331,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-03-31,2015-04-06,1
20150324,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-03-24,2015-03-30,1
20150317,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-03-17,2015-03-23,1
20150310,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-03-10,2015-03-16,1
20150303,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-03-03,2015-03-09,1
20150224,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-02-24,2015-03-02,1
20150217,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-02-17,2015-02-23,1
20150210,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-02-10,2015-02-16,1
20150203,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-02-03,2015-02-09,1
20150127,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-01-27,2015-02-02,1
20150120,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-01-20,2015-01-26,1
20150113,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,90.45,2015-01-13,2015-01-19,1
20150106,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2015-01-06,2015-01-12,1
20141230,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-12-30,2015-01-05,1
20141223,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-12-23,2014-12-29,1
20141216,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-12-16,2014-12-22,1
20141209,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-12-09,2014-12-15,1
20141202,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-12-02,2014-12-08,1
20141125,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-11-25,2014-12-01,1
20141118,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-11-18,2014-11-24,1
20141111,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-11-11,2014-11-17,1
20141104,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-11-04,2014-11-10,1
20141028,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-10-28,2014-11-03,1
20141021,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-10-21,2014-10-27,1
20141014,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-10-14,2014-10-20,1
20141007,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-10-07,2014-10-13,1
20140930,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-09-30,2014-10-06,1
20140923,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-09-23,2014-09-29,1
20140916,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-09-16,2014-09-22,1
20140909,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-09-09,2014-09-15,1
20140902,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-09-02,2014-09-08,1
20140826,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-08-26,2014-09-01,1
20140819,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-08-19,2014-08-25,1
20140812,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-08-12,2014-08-18,1
20140805,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-08-05,2014-08-11,1
20140729,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,100.00,2014-07-29,2014-08-04,1
20140722,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-07-22,2014-07-28,1
20140715,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-07-15,2014-07-21,1
20140708,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-07-08,2014-07-14,1
20140701,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-07-01,2014-07-07,1
20140624,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-06-24,2014-06-30,1
20140617,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-06-17,2014-06-23,1
20140610,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-06-10,2014-06-16,1
20140603,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-06-03,2014-06-09,1
20140527,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-05-27,2014-06-02,1
20140520,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-05-20,2014-05-26,1
20140513,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-05-13,2014-05-19,1
20140506,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-05-06,2014-05-12,1
20140429,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-04-29,2014-05-05,1
20140422,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-04-22,2014-04-28,1
20140415,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-04-15,2014-04-21,1
20140408,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-04-08,2014-04-14,1
20140401,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-04-01,2014-04-07,1
20140325,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-03-25,2014-03-31,1
20140318,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-03-18,2014-03-24,1
20140311,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-03-11,2014-03-17,1
20140304,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-03-04,2014-03-10,1
20140225,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-02-25,2014-03-03,1
20140218,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-02-18,2014-02-24,1
20140211,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-02-11,2014-02-17,1
20140204,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-02-04,2014-02-10,1
20140128,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2014-01-28,2014-02-03,1
